date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2016-06-17,63,51.5,1012.4,10,7.4,12,,73,55.9,0,,0,93,203,144,161,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-18,62.6,53.5,1021.7,10,7.3,11.1,,73,53.1,0,,0,90,168,129,163,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-19,59.9,51.5,1027.6,10,9.8,14,,73,53.1,0,,0,61,146,83,133,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-20,61.4,55.9,1022.8,10,8.6,12,,66.9,54,0,,0,90,197,138,176,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-21,63.6,59.9,1010.5,7.4,12.2,17.1,27,69.1,57,0.13,,0,80,176,127,158,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-22,65.6,60.2,1009.3,7.2,7.9,15.9,21,71.1,55.9,0.09,,0,76,196,142,184,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-23,63,59.4,1012.3,8.3,7,11.1,,71.1,55.9,0,,1,78,184,132,140,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-24,65.3,56.6,1015.9,8.8,7.8,15,,75,57,0,,0,94,197,149,181,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-25,62.1,52.1,1021.7,10,8,12,18.1,75,53.1,0,,0,74,168,131,170,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-26,60.8,49.4,1023.3,10,5.7,8.9,,71.1,50,0,,0,81,140,102,131,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-27,64.3,58.3,1020.6,10,9.3,14,,71.1,50,0,,0,89,169,143,151,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-28,66.1,64,1017.2,7.5,8.1,11.1,,71.1,60.1,0,,1,61,169,137,160,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-29,67.2,64.8,1012.9,7.2,7.5,12,,72,64,0,,1,66,157,151,154,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-30,68.9,63.6,1014.4,5.9,6.4,9.9,,77,63,0,,1,95,213,161,158,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016-07-01,66.9,63.6,1017.1,7.8,8.7,17.1,,77,61,0,,1,106,181,155,163,32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-02,69.4,62.8,1011.9,7.2,11.8,22,33,75.9,61,0.76,,1,71,161,79,146,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-03,67.2,58,1017.1,10,9.6,14,,75.9,55.9,0,,0,63,125,78,104,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-04,68.4,62.6,1017.2,9.9,11.7,15,,75.9,55.9,0,,0,66,143,77,101,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-05,67.1,65.3,1009.7,6.2,9.2,15,,75.9,64,0.62,,1,69,185,112,153,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-07-06,71.8,65.3,1009.9,8.6,6.5,13,,81,64,1.5,,1,82,182,115,174,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-07-07,68.7,66.7,1010.4,4.1,5.9,8.9,,81,64,0,,1,82,148,125,143,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-07-08,65.7,64.2,1009.2,3.2,10,21,27,70,60.8,0.32,,1,67,160,129,139,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-09,61.7,58.6,1011.6,6.5,10.8,13,,70,59,0.62,,0,75,141,92,109,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-10,63,60.1,1010.6,6.8,7.7,11.1,,70,59,0.1,,1,64,124,91,104,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-11,63.1,58.4,1016.8,9.9,4.9,7,,70,55,0.01,,0,81,152,110,141,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-12,66.7,61.2,1019.1,10,7.3,13,,78.1,55,0,,0,90,153,133,157,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-07-13,67.2,63.3,1019.3,10,9.2,14,,78.1,57.9,0,,0,78,155,136,137,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-07-14,69.1,65.9,1016,9.3,10.9,18.1,22,75,64,0,,0,95,177,148,150,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-07-15,70.7,67.9,1011.3,5.2,9.6,14,21,75,66,0,,1,108,177,178,172,43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-16,73.5,67.3,1015.4,7,6.4,9.9,,84.9,66.9,0,,0,82,149,111,153,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-17,70.6,68.7,1019.1,4.1,6.6,11.1,,84.9,66.9,0,,1,80,161,85,141,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-18,71.1,69,1018.1,4.1,10.1,15.9,24.1,75.9,66,0,,1,106,185,129,159,39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-19,73.8,65.7,1015.8,8.3,10.1,15,25.1,81,66.9,0,,0,78,186,141,166,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-07-20,68.3,55.6,1020.9,10,6.9,13,,81,60.1,0,,0,91,166,130,166,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-07-21,70.4,63.4,1020.2,10,7.4,12,,80.1,60.1,0,,0,83,176,166,168,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-07-22,72.4,68.4,1014.3,9,13.5,18.1,24.1,80.1,61,0,,0,91,205,143,175,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-23,74.3,68.6,1008.6,7.3,12,21,29.9,82,68,1.03,,0,85,169,109,153,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-24,73.2,63.2,1012.8,10,8.7,21,25.1,82,64.9,0,,0,78,138,96,162,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-25,71.5,68.8,1014,9.9,8.7,14,,80.1,64.9,0,,0,89,184,138,165,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-26,75.3,69.3,1009.6,9,12.1,15.9,22.9,82,68,0,,0,90,172,143,161,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-07-27,75.4,66.3,1012.4,10,7,9.9,,82,70,0,,0,86,204,182,151,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-07-28,72.2,69,1013.1,9.7,7.2,11.1,,81,68,0,,0,100,212,175,154,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-07-29,70.8,68.3,1011.1,6,5.8,14,,78.1,66.9,0,,1,105,204,174,211,32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-30,70.8,66.9,1015,9,5.3,9.9,,78.1,64.9,0.81,,0,109,141,138,148,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-31,67.5,64.8,1018.4,6.7,6.8,11.1,,72,64.4,0,,1,81,148,110,128,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-01,68.2,62.4,1018.3,9.3,9.2,14,,75,64,0.55,,0,83,154,116,154,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-02,66.9,61.9,1018.6,9.7,8.4,14,,75,61,0.11,,0,88,178,132,147,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-08-03,67.4,60,1020.7,10,7.7,14,,73.9,61,0,,0,102,190,150,185,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-08-04,64.2,57.8,1021.4,10,4.6,9.9,,73.9,55.9,0,,0,92,209,161,186,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-08-05,65.3,60.4,1017.2,9.3,5,9.9,,73.9,55,0,,1,106,192,142,180,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-06,71.3,67.5,1009.4,9.8,10.7,15,,75.9,55,0,,0,89,157,103,162,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-07,74.2,65,1009,8.1,9.9,13,,82,66.9,0,,1,84,152,96,146,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-08,71.3,61.3,1015.4,10,6.3,9.9,,82,62.1,0,,0,82,186,123,168,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-09,71.5,64.7,1021.5,10,6.6,8.9,27,80.1,62.1,0,,0,87,204,127,176,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-08-10,70.6,67.2,1023.2,9.9,8.6,14,,80.1,64,0,,0,92,145,140,162,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-08-11,73.6,71.8,1018.5,4.7,11.1,15.9,,79,66.9,0.05,,1,93,181,144,173,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-08-12,74.3,72.2,1012.8,4.5,12.3,18.1,24.1,79,71.1,0,,1,94,202,173,183,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-13,75.9,73.3,1012.7,5.4,9.2,14,,82.9,71.1,0,,1,83,169,122,175,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-14,75.3,73.3,1013.5,4.6,9.9,15,19,80.1,69.8,0.01,,1,79,142,105,142,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-15,77.5,69.4,1017.9,8.8,8.5,14,19,84,70,0,,0,98,183,125,171,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-16,73.1,69,1022.3,10,7.9,12,,84,66.9,0,,0,84,179,144,183,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-08-17,76.5,70,1014.4,8.4,14.7,21,28,82,70,0,,0,89,180,162,159,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-08-18,71.5,65.7,1015.5,9.9,6.1,12,,82,64.9,0,,0,90,196,132,162,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-08-19,74.4,65.7,1013.3,10,8.2,14,,81,64.9,0,,0,93,200,154,182,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-20,69.1,62.1,1015.2,10,8.5,13,,81,63,0,,0,92,129,140,154,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-21,68.3,63.6,1014.5,9.6,9,13,,75.9,63,0,,0,76,141,124,121,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-22,73.8,66.7,1011,6.7,10.4,15,19,81,63,0.47,,1,97,181,128,185,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-23,69,52.6,1023.1,10,10.4,18.1,26,81,64,0.01,,0,81,189,133,178,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-08-24,70.1,63.3,1024.3,10,8.5,12,,77,63,0,,0,96,176,122,169,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-08-25,71.7,66.5,1020.5,10,10.4,14,,77,63,0,,0,93,181,141,179,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-08-26,73.4,70,1016.1,9.7,10.1,12,,79,68,0,,0,100,214,165,209,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-27,74.4,64.2,1020.3,7.7,8.3,14,,81,66.9,0,,1,80,196,134,154,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-28,67.7,61.7,1024.1,8.7,5.8,12,,81,57.9,0,,1,89,142,118,162,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-29,72.5,66.3,1019,9.8,9.5,15.9,22,82.9,57.9,0,,0,98,184,137,200,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-30,67.7,59.2,1020,10,6.1,8.9,,82.9,59,0,,0,93,204,112,162,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-08-31,70.4,65.7,1016,10,9.1,12,,75.9,59,0,,0,85,190,138,187,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-09-01,71.5,67,1011.2,9.7,6.8,8.9,,77,66.9,0,,0,90,208,131,176,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-02,69.2,63.2,1015.1,9.4,9.9,18.1,21,77,62.1,0.05,,0,122,198,143,174,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-03,63.2,57.5,1022,10,5.7,9.9,,75,55.9,0,,0,83,149,116,106,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-04,65.3,57.4,1022,10,12.7,21,28.9,73,55.9,0,,0,70,157,65,129,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-05,64,59.8,1017.8,7,23.8,34,49,73,59,0,,0,60,146,75,107,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-06,69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,,0,85,192,131,161,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-07,70.3,66.8,1016.3,8.4,13.1,18.1,26,77,64.9,0.01,,0,82,183,145,182,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-08,68.5,66.8,1012,6.3,9,13,,77,66,0.01,,1,95,203,148,203,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-09,71.4,68.3,1011.2,5.9,10.3,13,,79,66,0.16,,1,116,188,173,178,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-10,71.9,67,1016.5,6.7,7,14,,79,68,0,,1,92,173,142,147,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-11,71.3,67.8,1015.3,6.4,11.9,19,24.1,78.1,64.9,0,,1,84,137,106,167,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-12,65.1,52.1,1021.9,10,7.9,15.9,,78.1,55.9,0,,0,97,183,137,166,36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-13,64.1,55.9,1023,10,8.9,13,,71.1,55.9,0,,0,111,197,163,233,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-14,68.4,61.8,1018.3,10,12.4,17.1,22.9,73.9,57.9,0,,0,80,227,193,208,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-15,64.5,53.4,1022,10,14.4,22.9,29.9,73.9,53.1,0,,0,110,208,159,209,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-16,57.7,47.7,1026.5,10,6.4,9.9,15,66.9,48,0,,0,106,213,190,196,40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-17,62.6,57.6,1024.5,9.7,6,12,,73,48,0,,0,90,173,148,174,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-18,70.6,67.3,1019.6,9.3,11.1,14,,75,66.9,0,,0,69,153,119,155,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-19,71,68.8,1018.7,7.6,8.1,14,20,75,68,0,,0,102,197,135,182,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-20,71.1,69.3,1019.3,8.7,5.6,11.1,,75,66,0.22,,0,81,183,120,171,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-21,70,64.4,1020.2,5.3,6.4,12,,77,62.1,0.07,,1,91,171,138,157,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-22,67.2,57.8,1020.9,10,3.7,7,,79,57.9,0,,0,98,191,146,160,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-23,66.3,62.1,1016.5,9.5,5.8,12,,79,55.9,0,,1,105,205,177,217,60,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-24,60.7,49.5,1017.5,10,12.7,18.1,24.1,75.9,50,0.07,,0,90,148,138,178,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-25,57.6,39.4,1018.8,10,10.8,17.1,24.1,66,48,0,,0,77,169,111,155,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-26,55.2,41.1,1021.6,10,5.3,8.9,,64.9,44.1,0,,0,84,174,129,172,39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-27,65.4,59.8,1015.4,7.1,11,17.1,24.1,66.9,60.1,0.01,,0,91,188,135,177,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-28,63.1,60.7,1018.8,5.7,11.3,21,27,66.2,60.1,1,,0,90,182,133,180,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-29,60,54.9,1027.1,9.3,17.8,21,28.9,64.9,57.9,0.01,,0,80,199,136,163,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-30,60.1,54.5,1028.7,7.8,15.6,20,28.9,63,57.9,0.01,,0,127,243,202,224,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-10-01,62,60.2,1021.1,1.7,14,19,28,64.9,59,1.63,,1,94,154,127,164,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-02,61.3,59.2,1017.8,4.4,9,12,,64.9,59,1.22,,1,64,142,94,146,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-03,60.5,56.1,1016.2,9.9,4.4,9.9,,66,57,0,,0,81,123,95,156,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-04,60.5,54.2,1023.5,9.7,12.4,20,27,66,55.9,0.01,,0,82,120,121,145,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-05,58.7,53.2,1026.1,10,12.9,17.1,20,62.1,55.4,0,,0,110,205,146,172,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-06,57.3,50.9,1025.6,10,5.8,8.9,,66,48.9,0,,0,101,218,157,204,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-07,55.6,49.7,1025.3,6.9,2.7,8,,70,44.1,0,,1,115,206,175,168,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-08,58.7,55.5,1020.5,8.5,7.7,14,,70,44.1,0,,1,79,160,149,149,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-09,62.2,59.7,1013.8,6.4,13.8,36.9,48,69.1,46.9,0,,0,67,138,105,127,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-10,54.1,43.8,1016.8,8,24.8,36.9,49,57,51.8,3.76,,0,91,166,106,140,25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-11,54.3,42.2,1029,10,10.1,15,20,60.1,46.9,0.03,,0,102,222,143,197,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-12,52.8,46.7,1028.3,10,5.2,8.9,,63,42.1,0,,0,56,137,100,166,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-13,59.6,56.6,1020.1,9.9,7.3,11.1,,66.9,42.1,0,,0,79,235,141,225,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-14,55.9,45.7,1022.4,10,14.2,21,27,66.9,48,0,,0,107,226,170,200,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-15,50.5,38.8,1029.1,10,6.2,9.9,,60.1,41,0,,0,102,158,156,182,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-16,55.2,47.6,1023.1,10,9.3,19,,66,39.9,0,,0,74,131,110,138,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-17,64.5,59,1013.4,8.4,10,17.1,,72,60.1,0,,0,78,166,114,175,35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-18,63.8,61.6,1014.1,4.6,6.8,14,,73.9,59,0,,1,81,158,121,184,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-19,65.6,62.5,1013.9,6.4,11.2,15,,71.1,59,0,,0,87,177,149,192,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-20,60.4,54.3,1021.3,9.1,10.5,19,24.1,71.1,52,0,,1,109,181,146,163,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-21,64.6,62.1,1010.7,6,12.9,18.1,24.1,70,52,0.01,,1,122,227,187,256,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-22,61.3,58.9,993.1,3.5,12.2,27,36.9,70,50,0.01,,1,94,151,160,164,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-23,53.7,35.4,1003,10,21.3,29.9,45.1,64,50,0.01,,0,74,151,100,156,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-24,57.5,41.6,1009.5,9.9,12.5,20,27,61,50,0.07,,0,100,149,129,144,29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-25,49.1,29.5,1017.6,10,14.1,19,28,61,45,0,,0,84,156,130,143,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-26,44.7,28.1,1025.3,10,14.9,19,27,53.1,41,0,,0,97,216,151,183,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-27,46.5,36.4,1029.3,9.8,8.2,15,22,52,39.9,0,,0,105,226,204,222,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-28,51.8,46.3,1015.4,7.7,18.6,27,38.1,59,39.9,0.78,,0,106,216,175,231,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-29,51,44.8,1015.3,8.8,15.8,26,38.1,59,46,0.01,,0,105,156,129,177,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-30,61.1,52.4,1010.9,9.3,11,15.9,22.9,69.1,46.9,0,,0,64,166,119,158,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-31,48.3,41.9,1018.8,8.2,12.5,19,26,52,42.1,0.49,,0,89,192,147,176,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-11-01,46.2,37.1,1027.3,10,4.4,8,,53.1,34,0.01,,0,88,238,160,182,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-02,55.9,49.9,1024.1,10,9.9,15.9,,63,34,0,,0,110,199,122,174,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-11-03,58.8,56.2,1014.6,5.1,8.4,15,21,63,51.1,0,,1,78,208,179,163,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016-11-04,53.6,44.3,1015.1,10,12.1,17.1,22.9,63,48.9,0,,0,108,218,179,194,51,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-05,47.8,33.6,1020.6,10,7.9,13,,55.9,36,0,,0,91,166,138,169,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-06,49.9,42.3,1019.1,9,10.5,20,28.9,55.9,36,0,,0,64,148,104,160,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-07,47.4,36.7,1026.2,9.6,18.8,25.1,31.1,54,43,0.35,,0,113,180,141,199,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-08,47.2,38.2,1020.5,10,7.1,11.1,,57,39,0,,0,81,173,130,172,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-09,51.6,46.1,1009.9,8.8,4.6,8.9,,61,39,0,,1,71,177,117,132,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-11-10,49.4,40.5,1011.2,10,10.9,19,27,61,44.1,0,,0,105,199,159,176,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016-11-11,54.9,41,1003.5,10,16,24.1,34,63,46.9,0,,0,98,171,162,164,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-12,42.1,25.4,1019.6,10,13.9,22,29.9,46,39,0,,0,83,171,137,174,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-13,51.3,36.2,1017.2,10,14.2,21,28,57,37.9,0,,0,54,152,132,138,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-14,54.4,44.6,1015.9,9.6,10.8,15,,62.1,46.9,0,,0,108,189,141,172,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-15,54.8,50.1,1014.2,8.6,9.9,19,27,62.1,46.9,0,,0,97,201,166,223,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-16,54.4,49.5,1006.4,8,12.8,25.1,32.1,59,51.1,0.5,,0,96,191,164,200,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
