date,temp,slp,wdsp,gust,BRONX,BROOKLYN,MANHATTAN,QUEENS,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2019-03-04,37.9,1004.8,15.3,38.1,0.43902439024390244,0.14492753623188406,,0.1724137931034483,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-03-05,28.2,1014.9,12.4,25.1,0.4146341463414634,0.8115942028985508,0.8163265306122449,0.6379310344827587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019-03-06,25.4,1014.7,13.5,27.0,0.975609756097561,0.5362318840579711,0.5102040816326531,0.3793103448275862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-03-07,22.1,1022.9,12.5,24.1,0.5121951219512195,0.5942028985507246,0.3877551020408163,0.13793103448275862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019-03-08,27.2,1027.8,10.9,20.0,0.5121951219512195,0.8985507246376812,0.9387755102040817,0.41379310344827586,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019-03-09,35.1,1025.1,7.4,,0.34146341463414637,0.21739130434782608,0.2857142857142857,0.20689655172413793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019-03-10,36.8,1027.7,14.7,41.0,0.17073170731707318,,0.2653061224489796,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019-03-11,41.7,1014.1,11.1,25.1,0.7804878048780488,0.7536231884057971,0.6530612244897959,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-03-12,38.6,1016.8,11.8,22.9,0.5121951219512195,0.6521739130434783,0.6122448979591837,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019-03-13,34.5,1026.0,6.7,,0.21951219512195122,0.4927536231884058,0.5102040816326531,0.5172413793103449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-03-14,39.0,1026.2,7.2,,0.4878048780487805,0.463768115942029,,0.8448275862068966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019-03-15,45.3,1017.4,15.3,25.1,0.926829268292683,1.0,0.7755102040816326,0.8103448275862069,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019-03-16,46.9,1009.9,16.0,31.1,0.4878048780487805,0.15942028985507245,0.8367346938775511,0.27586206896551724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019-03-17,36.3,1018.6,13.2,25.1,0.0,,0.08163265306122448,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019-03-18,34.5,1023.1,10.8,21.0,0.4146341463414634,0.6956521739130435,0.42857142857142855,0.7413793103448276,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-03-19,35.2,1027.5,8.2,21.0,0.8536585365853658,0.5507246376811594,0.5306122448979592,0.29310344827586204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019-03-20,36.9,1029.5,6.7,,0.7804878048780488,0.5797101449275363,0.6326530612244898,0.5862068965517241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-03-21,40.7,1023.0,12.7,26.0,0.7560975609756098,0.8405797101449275,0.9591836734693877,0.3620689655172414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019-03-22,42.3,997.6,15.0,33.0,,,,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019-03-23,39.3,999.3,21.7,38.1,0.24390243902439024,0.5072463768115942,0.14285714285714285,0.5344827586206896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019-03-24,39.1,1016.9,15.5,28.0,,0.0,0.0,0.41379310344827586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019-03-25,42.5,1016.8,11.0,,0.34146341463414637,0.6521739130434783,0.16326530612244897,0.3448275862068966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-03-26,36.9,1021.3,10.8,25.1,0.6097560975609756,0.927536231884058,0.8775510204081632,0.6724137931034483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019-03-27,34.4,1030.9,10.7,25.1,0.4146341463414634,0.8840579710144928,0.3673469387755102,0.25862068965517243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-03-28,36.3,1031.6,9.1,,1.0,,0.5102040816326531,0.7068965517241379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019-03-29,44.4,1022.1,11.7,,0.36585365853658536,0.5797101449275363,0.7959183673469388,0.2413793103448276,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019-03-30,46.1,1020.5,7.7,,0.2682926829268293,0.3188405797101449,0.20408163265306123,0.3793103448275862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019-03-31,49.2,1011.3,14.7,26.0,,0.21739130434782608,,0.1896551724137931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019-04-01,41.8,1014.7,15.2,28.0,,0.725,0.0,0.7391304347826086,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-04-02,37.1,1029.6,8.7,22.0,0.47368421052631576,0.8625,0.018518518518518517,0.37681159420289856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-03,43.7,1013.4,21.6,42.9,0.7631578947368421,0.7875,0.7222222222222222,0.6376811594202898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-04,44.5,1023.7,16.5,32.1,0.868421052631579,0.725,0.8888888888888888,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-04-05,39.4,1031.0,10.7,22.9,,1.0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-04-06,46.3,1022.7,10.3,,0.3684210526315789,0.4,0.48148148148148145,0.7536231884057971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-07,45.3,1023.5,7.4,,0.42105263157894735,0.3375,0.16666666666666666,0.043478260869565216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-08,46.2,1016.8,8.4,,1.0,0.7875,0.3148148148148148,0.5362318840579711,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-04-09,41.4,1006.5,12.7,24.1,0.3157894736842105,0.5875,0.48148148148148145,0.34782608695652173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-10,41.8,1007.6,10.4,22.9,0.631578947368421,0.9125,0.25925925925925924,0.9565217391304348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-11,40.3,1021.0,10.8,24.1,0.5,0.4875,0.3888888888888889,0.4492753623188406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-04-12,43.8,1027.0,8.4,,,,0.7962962962962963,0.7536231884057971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-04-13,49.7,1020.8,12.6,20.0,0.47368421052631576,0.5,0.7407407407407407,0.9855072463768116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-14,50.8,1014.4,7.7,,0.15789473684210525,0.3125,0.09259259259259259,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-15,52.0,997.1,15.1,32.1,0.7105263157894737,,0.6481481481481481,0.9130434782608695,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-04-16,47.1,1007.6,18.3,33.0,0.9210526315789473,0.825,1.0,0.8115942028985508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-17,47.5,1019.3,10.1,22.9,0.42105263157894735,0.825,0.7777777777777778,0.7536231884057971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,43.7,1023.9,12.1,29.9,0.21052631578947367,0.4125,0.7222222222222222,0.18840579710144928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-04-19,53.7,1014.1,16.7,32.1,0.5263157894736842,0.5,0.35185185185185186,0.34782608695652173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-04-20,54.5,1013.8,17.7,31.1,0.05263157894736842,0.175,,0.2028985507246377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-21,52.2,1018.4,11.6,28.0,,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-22,52.1,1017.3,7.3,,0.0,0.4375,0.35185185185185186,0.4057971014492754,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-04-23,48.8,1012.2,11.4,28.0,0.7894736842105263,0.4875,0.6111111111111112,0.5942028985507246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-24,51.5,1007.2,9.8,,0.5263157894736842,0.3,0.2777777777777778,0.14492753623188406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-25,47.7,1013.3,5.6,,0.21052631578947367,,,0.2898550724637681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-04-26,46.8,1011.9,13.9,31.1,0.23684210526315788,0.1875,0.4444444444444444,0.391304347826087,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-04-27,52.9,998.5,19.3,36.9,0.2894736842105263,0.2375,0.42592592592592593,0.43478260869565216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-28,46.9,1013.8,8.8,26.0,,,0.2037037037037037,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-29,47.8,1025.4,10.9,19.0,0.9210526315789473,0.275,0.2962962962962963,0.7681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-04-30,45.6,1024.6,7.6,,0.868421052631579,0.375,0.2962962962962963,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-05-01,46.9,1030.0,4.7,,0.2,0.2033898305084746,0.9038461538461539,0.2647058823529412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-05-02,49.4,1022.4,10.6,,0.08571428571428572,0.576271186440678,0.6346153846153846,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-05-03,47.3,1022.8,9.2,,0.7714285714285715,0.6440677966101694,0.7884615384615384,0.5588235294117647,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2019-05-04,51.3,1012.8,6.4,,0.08571428571428572,0.23728813559322035,0.15384615384615385,0.19117647058823528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-05-05,46.9,1011.4,9.6,18.1,,0.2033898305084746,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019-05-06,48.1,1012.7,18.5,32.1,,0.711864406779661,0.5384615384615384,0.5735294117647058,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2019-05-07,48.3,1021.2,7.8,,0.5714285714285714,1.0,0.5192307692307693,0.10294117647058823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2019-05-08,53.0,1022.2,9.2,22.0,0.3142857142857143,0.711864406779661,0.6923076923076923,0.4117647058823529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-05-09,47.7,1027.4,7.6,20.0,0.3142857142857143,0.4576271186440678,0.2692307692307692,0.35294117647058826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-05-10,48.4,1023.6,13.8,26.0,0.9142857142857143,0.7796610169491526,0.7307692307692307,0.47058823529411764,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2019-05-11,56.8,1014.3,10.0,20.0,0.6,0.5084745762711864,0.36538461538461536,0.6911764705882353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-05-12,45.7,1016.3,8.6,21.0,0.45714285714285713,0.5423728813559322,0.1346153846153846,0.38235294117647056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019-05-13,46.1,1012.1,14.7,31.1,0.5142857142857142,0.3389830508474576,0.6538461538461539,0.4852941176470588,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2019-05-14,44.9,1007.4,15.0,26.0,,0.8813559322033898,0.5769230769230769,0.38235294117647056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2019-05-15,48.5,1008.7,10.8,22.0,0.5142857142857142,0.576271186440678,0.8269230769230769,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-05-16,53.3,1010.2,8.2,,0.02857142857142857,0.5084745762711864,0.7307692307692307,0.4852941176470588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-05-17,52.3,1010.8,8.4,,,0.7966101694915254,0.7884615384615384,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2019-05-18,56.7,1011.9,9.2,,0.6857142857142857,0.6101694915254238,0.15384615384615385,0.8088235294117647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-05-19,52.0,1020.1,9.7,,0.2857142857142857,0.0,0.19230769230769232,0.22058823529411764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019-05-20,57.2,1012.4,11.3,22.0,0.8857142857142857,0.7966101694915254,0.6346153846153846,0.6176470588235294,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2019-05-21,58.9,1008.1,13.5,28.0,1.0,0.7627118644067796,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2019-05-22,56.7,1019.2,12.8,27.0,0.5714285714285714,0.7288135593220338,1.0,0.6911764705882353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-05-23,52.5,1022.9,10.5,,0.8857142857142857,,0.6153846153846154,0.8235294117647058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-05-24,59.3,1007.9,18.7,36.9,,0.9661016949152542,0.7884615384615384,0.9411764705882353,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2019-05-25,56.9,1020.9,9.7,35.0,0.0,,0.038461538461538464,0.27941176470588236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-05-26,57.6,1014.5,12.1,21.0,,0.22033898305084745,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019-05-27,62.1,1010.3,11.4,22.0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2019-05-28,51.6,1013.9,8.8,26.0,0.14285714285714285,0.5932203389830508,0.5769230769230769,0.8970588235294118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2019-05-29,54.6,1007.6,13.2,25.1,0.42857142857142855,0.15254237288135594,0.3076923076923077,0.5294117647058824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-05-30,51.3,1009.2,6.4,,0.7142857142857143,0.4745762711864407,0.5769230769230769,0.22058823529411764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-05-31,58.2,1006.5,8.4,17.1,1.0,,,0.9705882352941176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2019-06-01,55.3,1010.9,6.0,,0.1282051282051282,,0.359375,0.16923076923076924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-06-02,56.9,1008.0,6.9,,,0.22388059701492538,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-03,60.4,1009.4,11.0,22.9,0.7435897435897436,0.582089552238806,0.296875,0.6153846153846154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-04,58.5,1016.7,12.6,24.1,0.6153846153846154,0.2835820895522388,0.234375,0.36923076923076925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-05,59.8,1014.3,12.3,21.0,0.6153846153846154,0.8208955223880597,0.125,0.6153846153846154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-06,62.0,1007.5,12.5,24.1,0.5897435897435898,0.9850746268656716,0.84375,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-06-07,59.8,1012.6,4.8,,,0.7014925373134329,0.90625,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-08,60.6,1019.3,9.1,22.0,0.1794871794871795,0.44776119402985076,0.296875,0.16923076923076924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-06-09,57.7,1026.7,5.3,,,0.13432835820895522,0.09375,0.015384615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-10,59.4,1022.9,10.5,,0.07692307692307693,0.2537313432835821,0.421875,0.5538461538461539,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-11,63.7,1012.2,11.2,25.1,0.4358974358974359,0.6119402985074627,0.625,0.7384615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-12,62.9,1019.8,8.2,,0.6153846153846154,0.3880597014925373,0.53125,0.8307692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-13,56.7,1019.4,12.4,33.0,0.48717948717948717,0.6268656716417911,0.625,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-06-14,61.7,1011.3,13.0,24.1,0.48717948717948717,0.8059701492537313,,0.8923076923076924,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-15,62.7,1018.0,11.3,,0.8205128205128205,0.04477611940298507,0.0625,0.7538461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-06-16,62.8,1014.2,13.2,24.1,0.15384615384615385,,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-17,66.0,1014.3,6.3,,0.46153846153846156,0.4626865671641791,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-18,60.4,1015.1,5.2,,0.48717948717948717,0.9701492537313433,0.734375,0.7230769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-19,62.3,1011.6,6.8,,0.3333333333333333,0.0,0.515625,0.36923076923076925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-20,61.0,1003.1,8.1,,1.0,0.7164179104477612,0.828125,0.27692307692307694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-06-21,63.2,997.5,10.0,22.0,0.5384615384615384,0.835820895522388,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-22,64.7,1006.7,8.4,28.9,0.10256410256410256,0.582089552238806,0.40625,0.6307692307692307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-06-23,65.7,1011.3,11.4,27.0,0.5641025641025641,0.373134328358209,,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-24,68.5,1010.0,9.0,26.0,,,0.546875,0.7692307692307693,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-25,61.5,1013.4,8.5,,0.0,0.582089552238806,0.65625,0.7384615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-26,67.3,1014.7,7.9,,0.8974358974358975,1.0,1.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-27,61.4,1019.2,4.2,,0.38461538461538464,,0.9375,0.8615384615384616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-06-28,66.8,1020.2,4.4,,0.6666666666666666,0.7611940298507462,0.9375,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-29,65.8,1017.4,7.6,,0.6153846153846154,0.47761194029850745,0.4375,0.676923076923077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-06-30,69.3,1006.0,9.4,,0.02564102564102564,0.14925373134328357,0.453125,0.07692307692307693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-07-01,66.9,1010.0,10.4,22.0,0.8888888888888888,,0.6486486486486487,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-02,67.9,1009.0,9.1,,0.4888888888888889,0.7857142857142857,0.33783783783783783,0.22916666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-03,70.2,1009.9,5.0,,0.6,0.8285714285714286,0.8783783783783784,0.8125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-04,66.6,1017.9,3.7,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-07-05,66.1,1021.4,3.9,,0.24444444444444444,0.7,,0.3958333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-06,68.9,1013.9,7.5,,0.17777777777777778,,0.0,0.2708333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-07,69.0,1012.1,11.2,25.1,,0.0,0.0945945945945946,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-07-08,64.9,1014.7,4.2,,0.7555555555555555,0.4,0.5540540540540541,0.2708333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-09,69.0,1015.8,6.5,,1.0,0.8285714285714286,0.6486486486486487,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-10,71.5,1016.8,6.4,,0.5111111111111111,0.2714285714285714,0.4594594594594595,0.22916666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-11,66.8,1015.9,5.8,,0.5333333333333333,0.9571428571428572,0.7567567567567568,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-07-12,70.8,1008.1,10.9,21.0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-13,71.9,1010.7,7.5,,0.37777777777777777,0.44285714285714284,0.24324324324324326,0.3125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-14,71.8,1011.9,9.6,,0.17777777777777778,0.32857142857142857,,0.2916666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-07-15,73.1,1015.0,9.1,,0.6,0.6,0.6351351351351351,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-16,70.3,1017.6,5.3,,0.9555555555555556,0.8714285714285714,0.8918918918918919,0.5416666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-17,70.9,1015.0,9.3,25.1,0.5555555555555556,0.45714285714285713,0.7837837837837838,0.9375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-18,71.4,1013.2,4.9,,0.5111111111111111,0.5,0.9594594594594594,0.5833333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-07-19,69.2,1011.4,8.1,,0.7777777777777778,0.8142857142857143,0.9459459459459459,0.6875,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-20,76.2,1009.2,9.1,,0.7333333333333333,0.4857142857142857,0.36486486486486486,0.4583333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-21,76.7,1007.5,10.7,,0.15555555555555556,0.11428571428571428,0.13513513513513514,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-07-22,76.5,1009.8,7.0,,,0.32857142857142857,0.8243243243243243,0.8125,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-23,70.4,1008.4,10.6,24.1,0.35555555555555557,0.21428571428571427,0.43243243243243246,0.3541666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-24,66.1,1012.9,9.1,22.0,0.8666666666666667,0.4714285714285714,0.7567567567567568,0.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-25,69.5,1017.7,5.8,,0.5777777777777777,0.5142857142857142,0.6351351351351351,0.4375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-07-26,67.1,1024.0,3.4,,0.6444444444444445,0.5571428571428572,,0.4791666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-27,67.1,1025.2,4.9,,0.5777777777777777,0.5571428571428572,0.43243243243243246,0.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-28,66.9,1020.3,7.3,,0.4,0.32857142857142857,0.13513513513513514,0.4791666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-07-29,72.8,1015.9,9.3,,0.5111111111111111,1.0,0.5,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-30,73.0,1016.3,7.8,,0.4444444444444444,0.8142857142857143,0.5675675675675675,0.7916666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-31,72.9,1017.2,7.0,,0.0,0.5,1.0,0.6041666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-01,74.3,1017.3,6.0,,0.967741935483871,0.8620689655172413,,0.6341463414634146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-02,71.6,1019.8,4.7,,0.8064516129032258,0.6896551724137931,1.0,0.8048780487804879,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-03,70.3,1018.0,6.3,,1.0,0.39655172413793105,0.6756756756756757,0.34146341463414637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-04,73.3,1012.6,7.9,,0.3870967741935484,0.13793103448275862,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-08-05,70.2,1014.4,6.9,,0.8064516129032258,,0.6216216216216216,0.3902439024390244,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-08-06,68.9,1013.4,7.2,,0.5806451612903226,0.46551724137931033,0.6216216216216216,0.21951219512195122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-07,70.2,1012.0,7.2,,0.9354838709677419,0.8620689655172413,0.6216216216216216,0.6829268292682927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
